gs_name,gene_symbol
Plasma cells.Immune system,HLA-DOB
Plasma cells.Immune system,IGHD
Plasma cells.Immune system,IGHE
Plasma cells.Immune system,IGHM
Plasma cells.Immune system,IGKC
Plasma cells.Immune system,IGLL3P
Plasma cells.Immune system,KCNA3
Plasma cells.Immune system,KCNG2
Plasma cells.Immune system,LIME1
Plasma cells.Immune system,MAN1A1
Plasma cells.Immune system,MANEA
Plasma cells.Immune system,MAST1
Plasma cells.Immune system,MROH7
Plasma cells.Immune system,MZB1
Plasma cells.Immune system,P2RX5
Plasma cells.Immune system,PAX7
Plasma cells.Immune system,PDK1
Plasma cells.Immune system,PNOC
Plasma cells.Immune system,RASGRP3
Plasma cells.Immune system,REN
Plasma cells.Immune system,RGS13
Plasma cells.Immune system,RPL3P7
Plasma cells.Immune system,SIK1
Plasma cells.Immune system,SPAG4
Plasma cells.Immune system,ST6GALNAC4
Plasma cells.Immune system,TGM5
Plasma cells.Immune system,TMEM156
Plasma cells.Immune system,UGT2B17
Plasma cells.Immune system,ZBP1
Plasma cells.Immune system,ZNF165
Plasma cells.Immune system,IGLC2
Plasma cells.Immune system,IGHG1
Plasma cells.Immune system,IGHG2
Plasma cells.Immune system,IGHG3
Plasma cells.Immune system,IGHGP
Plasma cells.Immune system,IGLC3
Plasma cells.Immune system,JCHAIN
Plasma cells.Immune system,IGHA1
Plasma cells.Immune system,IGHG4
Plasma cells.Immune system,IGHA2
Plasma cells.Immune system,IGLV3-1
Plasma cells.Immune system,IGLC7
Plasma cells.Immune system,SSR4
Plasma cells.Immune system,IL16
Plasma cells.Immune system,BHLHA15
Plasma cells.Immune system,PPIB
Plasmacytoid dendritic cells.Immune system,CD4
Plasmacytoid dendritic cells.Immune system,CD8A
Plasmacytoid dendritic cells.Immune system,CD40
Plasmacytoid dendritic cells.Immune system,CD80
Plasmacytoid dendritic cells.Immune system,CD83
Plasmacytoid dendritic cells.Immune system,LILRA4
Plasmacytoid dendritic cells.Immune system,CD86
Plasmacytoid dendritic cells.Immune system,IL3RA
Plasmacytoid dendritic cells.Immune system,CCR7
Plasmacytoid dendritic cells.Immune system,CLEC4C
Plasmacytoid dendritic cells.Immune system,CXCR3
Plasmacytoid dendritic cells.Immune system,TRADD
Plasmacytoid dendritic cells.Immune system,ARHGAP9
Plasmacytoid dendritic cells.Immune system,LAMP5
Plasmacytoid dendritic cells.Immune system,GPR183
Plasmacytoid dendritic cells.Immune system,MAP3K2
Plasmacytoid dendritic cells.Immune system,TNFSF13B
Plasmacytoid dendritic cells.Immune system,PTCRA
Plasmacytoid dendritic cells.Immune system,ERN1
Plasmacytoid dendritic cells.Immune system,ETV6
Plasmacytoid dendritic cells.Immune system,MAP3K8
Plasmacytoid dendritic cells.Immune system,FAM129C
Plasmacytoid dendritic cells.Immune system,SPIB
Plasmacytoid dendritic cells.Immune system,GZMB
Plasmacytoid dendritic cells.Immune system,CXCR4
Plasmacytoid dendritic cells.Immune system,PACSIN1
Plasmacytoid dendritic cells.Immune system,TLR7
Plasmacytoid dendritic cells.Immune system,TLR9
Plasmacytoid dendritic cells.Immune system,IRF7
Plasmacytoid dendritic cells.Immune system,IRF8
Plasmacytoid dendritic cells.Immune system,IGLL1
Plasmacytoid dendritic cells.Immune system,CUX2
Plasmacytoid dendritic cells.Immune system,MCTP2
Plasmacytoid dendritic cells.Immune system,KLK1
Plasmacytoid dendritic cells.Immune system,BLNK
Plasmacytoid dendritic cells.Immune system,GRM8
Plasmacytoid dendritic cells.Immune system,PRKCA
Plasmacytoid dendritic cells.Immune system,CDH1
Plasmacytoid dendritic cells.Immune system,IL17RB
Plasmacytoid dendritic cells.Immune system,CARD6
Plasmacytoid dendritic cells.Immune system,CLEC4G
Plasmacytoid dendritic cells.Immune system,S100A8
Plasmacytoid dendritic cells.Immune system,JCHAIN
Plasmacytoid dendritic cells.Immune system,SERPINF1
Plasmacytoid dendritic cells.Immune system,ITM2C
Plasmacytoid dendritic cells.Immune system,TCF4
Plasmacytoid dendritic cells.Immune system,BCL11A
Plasmacytoid dendritic cells.Immune system,MZB1
Plasmacytoid dendritic cells.Immune system,DERL3
Plasmacytoid dendritic cells.Immune system,ZFAT
Plasmacytoid dendritic cells.Immune system,NRP1
Plasmacytoid dendritic cells.Immune system,SLC15A4
Plasmacytoid dendritic cells.Immune system,CCR9
Plasmacytoid dendritic cells.Immune system,IRF5
Plasmacytoid dendritic cells.Immune system,BST2
Platelets.Blood,CCL5
Platelets.Blood,VEGFA
Platelets.Blood,PECAM1
Platelets.Blood,FCGR2A
Platelets.Blood,CD36
Platelets.Blood,ITGA2B
Platelets.Blood,GP1BA
Platelets.Blood,SPN
Platelets.Blood,CD46
Platelets.Blood,ITGA2
Platelets.Blood,ITGB3
Platelets.Blood,SELP
Platelets.Blood,CD69
Platelets.Blood,CD84
Platelets.Blood,CD109
Platelets.Blood,CCR3
Platelets.Blood,CD226
Platelets.Blood,TNFSF14
Platelets.Blood,LRRC32
Platelets.Blood,LTBR
Platelets.Blood,PF4
Platelets.Blood,GP5
Platelets.Blood,F13A1
Platelets.Blood,THBS1
Platelets.Blood,ABCC4
Platelets.Blood,BIN2
Platelets.Blood,FERMT3
Platelets.Blood,PTCRA
Platelets.Blood,TUBB1
Platelets.Blood,GP9
Platelets.Blood,NCOA4
Platelets.Blood,RGS18
Platelets.Blood,PPBP
Platelets.Blood,DAB2
Platelets.Blood,HFE
Platelets.Blood,CXCR4
Platelets.Blood,CLEC1B
Platelets.Blood,MPL
Platelets.Blood,F5
Platelets.Blood,TREML1
Platelets.Blood,P2RY12
Platelets.Blood,PRKAR2B
Platelets.Blood,STX11
Platelets.Blood,MFSD2B
Platelets.Blood,ALOX12
Platelets.Blood,PLEK
Platelets.Blood,SELPLG
Platelets.Blood,ADGRE5
Platelets.Blood,CD40
Platelets.Blood,ERO1A
Platelets.Blood,CD9
Platelets.Blood,F11R
Platelets.Blood,TLR4
Platelets.Blood,CRLF2
Platelets.Blood,IL1A
Platelets.Blood,SCARB1
Platelets.Blood,ADAM10
Platelets.Blood,CCR1
Platelets.Blood,CCR4
Platelets.Blood,F2R
Platelets.Blood,NRGN
Platelets.Blood,OST4
Platelets.Blood,SPARC
Platelets.Blood,GP1BB
Platelets.Blood,GPX1
Platelets.Blood,CAVIN2
Platelets.Blood,PPDPF
Platelets.Blood,MYL9
Platelets.Blood,MAP3K7CL
Platelets.Blood,PTGS1
Platelets.Blood,GNG11
Platelets.Blood,GRAP2
Platelets.Blood,CTSA
Platelets.Blood,MPIG6B
Platelets.Blood,HIST1H3H
Platelets.Blood,WIPF1
Platelets.Blood,C2ORF88
Platelets.Blood,ARHGDIB
Platelets.Blood,CDKN2D
Platelets.Blood,CA2
Platelets.Blood,HLA-A
Platelets.Blood,PDLIM1
Platelets.Blood,PDZK1IP1
Platelets.Blood,AGPAT1
Platelets.Blood,SMOX
Platelets.Blood,SRGN
Platelets.Blood,HIST1H2BK
Platelets.Blood,SH3BGRL2
Platelets.Blood,ATP2A3
Platelets.Blood,ALDH2
Platelets.Blood,ALOX5AP
Platelets.Blood,RAP1B
Platelets.Blood,FHL1
Platelets.Blood,VWF
Platelets.Blood,LAPTM5
Platelets.Blood,RASGRP2
Platelets.Blood,HIST1H2BC
Platelets.Blood,SLC2A3
Platelets.Blood,ARHGAP10
Platelets.Blood,RTL8B
Platelets.Blood,TREML2
Platelets.Blood,MMRN1
Platelets.Blood,ILK
Platelets.Blood,NOD2
Platelets.Blood,NOX5
Platelets.Blood,SERPINE1
Platelets.Blood,MAPK14
Platelets.Blood,ABCA3
Platelets.Blood,CXCL14
Platelets.Blood,ESAM
Platelets.Blood,PREX1
Platelets.Blood,S100A9
Platelets.Blood,ATP8A1
Platelets.Blood,PRKCD
Platelets.Blood,PTGS2
Platelets.Blood,F7
Platelets.Blood,SLC26A4
Platelets.Blood,PALLD
Platelets.Blood,SLC17A9
Platelets.Blood,IL33
Platelets.Blood,SIRT3
Platelets.Blood,CYP2U1
Platelets.Blood,TLR1
Platelets.Blood,TLR6
Platelets.Blood,BGLAP
Platelets.Blood,LGALS8
Platelets.Blood,ITGB2
Platelets.Blood,CD40LG
Platelets.Blood,ANGPT1
Platelets.Blood,ACKR3
Pluripotent stem cells.Unspecified,PRMT8
Pluripotent stem cells.Unspecified,NCOA5
Pluripotent stem cells.Unspecified,TRIM32
Pluripotent stem cells.Unspecified,PRDM14
Pluripotent stem cells.Unspecified,FGF4
Pluripotent stem cells.Unspecified,NANOG
Pluripotent stem cells.Unspecified,POU5F1
Pluripotent stem cells.Unspecified,MSH2
Pluripotent stem cells.Unspecified,GATA2
Pluripotent stem cells.Unspecified,ZFX
Pluripotent stem cells.Unspecified,TERF1
Pluripotent stem cells.Unspecified,TEX19
Pluripotent stem cells.Unspecified,TERT
Pluripotent stem cells.Unspecified,ZNF296
Pluripotent stem cells.Unspecified,NAP1L1
Pluripotent stem cells.Unspecified,SOX2
Pluripotent stem cells.Unspecified,ALPL
Pluripotent stem cells.Unspecified,HK2
Pluripotent stem cells.Unspecified,SPN
Pluripotent stem cells.Unspecified,ESRP1
Podocytes.Kidney,PODXL
Podocytes.Kidney,ADAMTS13
Podocytes.Kidney,LCN2
Podocytes.Kidney,VEGFA
Podocytes.Kidney,SLC2A4
Podocytes.Kidney,NLRP3
Podocytes.Kidney,SYNPO
Podocytes.Kidney,NPHS1
Podocytes.Kidney,NPHS2
Podocytes.Kidney,LAMA3
Podocytes.Kidney,FOXC2
Podocytes.Kidney,WT1
Podocytes.Kidney,CD80
Podocytes.Kidney,DES
Podocytes.Kidney,PTPRO
Podocytes.Kidney,LMX1B
Podocytes.Kidney,MYOC
Podocytes.Kidney,CDH13
Podocytes.Kidney,SEMA3G
Podocytes.Kidney,THSD7A
Podocytes.Kidney,MAFB
Podocytes.Kidney,ENPEP
Podocytes.Kidney,CLIC5
Podocytes.Kidney,RAB3B
Podocytes.Kidney,DPP4
Podocytes.Kidney,ANGPTL2
Podocytes.Kidney,ITGB5
Podocytes.Kidney,RHPN1
Podocytes.Kidney,BCAM
Podocytes.Kidney,MAGI2
Podocytes.Kidney,COL4A3
Podocytes.Kidney,EFNB1
Podocytes.Kidney,NPR1
Podocytes.Kidney,PLOD2
Podocytes.Kidney,SRGAP1
Podocytes.Kidney,LAMB2
Podocytes.Kidney,NPR3
Podocytes.Kidney,ITGA3
Podocytes.Kidney,PLCE1
Podocytes.Kidney,PROS1
Podocytes.Kidney,MERTK
Podocytes.Kidney,MYO1D
Podocytes.Kidney,TCF21
Podocytes.Kidney,TNS2
Podocytes.Kidney,ADM
Podocytes.Kidney,OPTN
Podocytes.Kidney,PARD3B
Podocytes.Kidney,SEMA3E
Podocytes.Kidney,MYO1E
Podocytes.Kidney,NEBL
Podocytes.Kidney,SH2D4A
Podocytes.Kidney,TDRD5
Podocytes.Kidney,PTH1R
Podocytes.Kidney,IQGAP2
Podocytes.Kidney,CTGF
Podocytes.Kidney,FAT1
Podocytes.Kidney,ILDR2
Podocytes.Kidney,FOXD1
Podocytes.Kidney,TRIB2
Podocytes.Kidney,LOXL2
Podocytes.Kidney,COL4A5
Podocytes.Kidney,FOXC1
Podocytes.Kidney,PLEKHH2
Podocytes.Kidney,CTNNAL1
Podocytes.Kidney,DACH1
Podocytes.Kidney,SULF1
Podocytes.Kidney,HSPB8
Podocytes.Kidney,KANK1
Podocytes.Kidney,ADCY1
Podocytes.Kidney,DOCK5
Podocytes.Kidney,CRB2
Podocytes.Kidney,LRRC49
Podocytes.Kidney,CORO2B
Podocytes.Kidney,ARHGAP24
Podocytes.Kidney,GPRC5A
Podocytes.Kidney,COL4A4
Podocytes.Kidney,AIF1L
Podocytes.Kidney,MET
Podocytes.Kidney,EPB41L5
Podocytes.Kidney,DOCK1
Podocytes.Kidney,AJUBA
Podocytes.Kidney,CD2AP
Podocytes.Kidney,GOLIM4
Podocytes.Kidney,ZBTB8A
Podocytes.Kidney,TOB1
Podocytes.Kidney,WSB2
Podocytes.Kidney,EMC2
Podocytes.Kidney,EHD4
Podocytes.Kidney,ZFP91
Podocytes.Kidney,ETF1
Podocytes.Kidney,EMC7
Podocytes.Kidney,LUC7L2
Podocytes.Kidney,MAPT
Podocytes.Kidney,CDKN1C
Principal cells.Kidney,AQP2
Principal cells.Kidney,SCNN1A
Principal cells.Kidney,AQP3
Principal cells.Kidney,KCNJ1
Principal cells.Kidney,AVPR2
Principal cells.Kidney,SCNN1G
Principal cells.Kidney,HSD11B2
Principal cells.Kidney,FXYD4
Principal cells.Kidney,APELA
Principal cells.Kidney,NPNT
Principal cells.Kidney,SCNN1B
Principal cells.Kidney,KCNE1
Principal cells.Kidney,CDH16
Principal cells.Kidney,ADGRG1
Principal cells.Kidney,TSPAN8
Principal cells.Kidney,CDO1
Principal cells.Kidney,TMEM45B
Principal cells.Kidney,TACSTD2
Principal cells.Kidney,PDZK1IP1
Principal cells.Kidney,L1CAM
Principal cells.Kidney,CLDN4
Principal cells.Kidney,TBCK
Principal cells.Kidney,TMEM229A
Principal cells.Kidney,GPRC5B
Principal cells.Kidney,PHACTR1
Principal cells.Kidney,CELSR2
Principal cells.Kidney,FZD7
Principal cells.Kidney,SLC2A9
Principal cells.Kidney,RNF186
Principal cells.Kidney,TRPV5
Principal cells.Kidney,STC1
Principal cells.Kidney,PELI2
Principal cells.Kidney,KLK1
Principal cells.Kidney,ACER2
Principal cells.Kidney,AQP4
Principal cells.Kidney,FZD1
Principal cells.Kidney,GATA3
Principal cells.Kidney,LGALS3
Principal cells.Kidney,PTGES
Principal cells.Kidney,TSPAN1
Principal cells.Kidney,NR3C2
Principal cells.Kidney,HES1
Proximal tubule cells.Kidney,AQP1
Proximal tubule cells.Kidney,CLDN2
Proximal tubule cells.Kidney,DPP4
Proximal tubule cells.Kidney,ENPEP
Proximal tubule cells.Kidney,SLC36A2
Proximal tubule cells.Kidney,SLC5A1
Proximal tubule cells.Kidney,SLC6A18
Proximal tubule cells.Kidney,SLC6A19
Proximal tubule cells.Kidney,SLC5A2
Proximal tubule cells.Kidney,LRP2
Proximal tubule cells.Kidney,PDZK1
Proximal tubule cells.Kidney,MIOX
Proximal tubule cells.Kidney,SLC34A1
Proximal tubule cells.Kidney,TTC36
Proximal tubule cells.Kidney,ASS1
Proximal tubule cells.Kidney,PCK1
Proximal tubule cells.Kidney,FUT9
Proximal tubule cells.Kidney,KHK
Proximal tubule cells.Kidney,SLC4A4
Proximal tubule cells.Kidney,GLYAT
Proximal tubule cells.Kidney,FBP1
Proximal tubule cells.Kidney,SLC22A6
Proximal tubule cells.Kidney,SLC22A12
Proximal tubule cells.Kidney,SLC47A1
Proximal tubule cells.Kidney,NOX4
Proximal tubule cells.Kidney,SLC17A1
Proximal tubule cells.Kidney,SLC13A3
Proximal tubule cells.Kidney,CYP2E1
Proximal tubule cells.Kidney,SLC22A8
Proximal tubule cells.Kidney,FOLR1
Proximal tubule cells.Kidney,SLC7A13
Proximal tubule cells.Kidney,AK4
Proximal tubule cells.Kidney,SLC5A8
Proximal tubule cells.Kidney,SLC22A1
Proximal tubule cells.Kidney,GHR
Proximal tubule cells.Kidney,UPB1
Proximal tubule cells.Kidney,SLC17A3
Proximal tubule cells.Kidney,GCDH
Proximal tubule cells.Kidney,GSTZ1
Proximal tubule cells.Kidney,ASL
Proximal tubule cells.Kidney,FAH
Proximal tubule cells.Kidney,TMEM106A
Proximal tubule cells.Kidney,GSTA2
Proximal tubule cells.Kidney,CRYL1
Proximal tubule cells.Kidney,SLC5A12
Proximal tubule cells.Kidney,AOAH
Proximal tubule cells.Kidney,SLC13A1
Proximal tubule cells.Kidney,ABCC2
Proximal tubule cells.Kidney,PKHD1
Proximal tubule cells.Kidney,SLC9A8
Proximal tubule cells.Kidney,SCIN
Proximal tubule cells.Kidney,ALPL
Proximal tubule cells.Kidney,G6PC
Proximal tubule cells.Kidney,SLC22A13
Proximal tubule cells.Kidney,SLC22A7
Proximal tubule cells.Kidney,SLC16A9
Proximal tubule cells.Kidney,AGXT2
Proximal tubule cells.Kidney,SORD
Proximal tubule cells.Kidney,SOD3
Proximal tubule cells.Kidney,HNF4A
Proximal tubule cells.Kidney,NME4
Proximal tubule cells.Kidney,APOE
Proximal tubule cells.Kidney,HGD
Proximal tubule cells.Kidney,OSGIN1
Proximal tubule cells.Kidney,HSD11B1
Proximal tubule cells.Kidney,SERPINF2
Proximal tubule cells.Kidney,HAAO
Proximal tubule cells.Kidney,PPIC
Proximal tubule cells.Kidney,TFF3
Proximal tubule cells.Kidney,GNG13
Proximal tubule cells.Kidney,SLC23A3
Proximal tubule cells.Kidney,GC
Proximal tubule cells.Kidney,CACNG5
Proximal tubule cells.Kidney,TGFBI
Proximal tubule cells.Kidney,RBP4
Proximal tubule cells.Kidney,NAPSA
Pulmonary alveolar type I cells.Lungs,MMP11
Pulmonary alveolar type I cells.Lungs,ICAM1
Pulmonary alveolar type I cells.Lungs,CTGF
Pulmonary alveolar type I cells.Lungs,SEMA3B
Pulmonary alveolar type I cells.Lungs,SCNN1B
Pulmonary alveolar type I cells.Lungs,SEMA3E
Pulmonary alveolar type I cells.Lungs,SCNN1G
Pulmonary alveolar type I cells.Lungs,SCNN1A
Pulmonary alveolar type I cells.Lungs,COL4A4
Pulmonary alveolar type I cells.Lungs,CYP4B1
Pulmonary alveolar type I cells.Lungs,RTKN2
Pulmonary alveolar type I cells.Lungs,CLIC5
Pulmonary alveolar type I cells.Lungs,AKAP5
Pulmonary alveolar type I cells.Lungs,GPRC5A
Pulmonary alveolar type I cells.Lungs,SEC14L3
Pulmonary alveolar type I cells.Lungs,COL4A3
Pulmonary alveolar type I cells.Lungs,CLDN18
Pulmonary alveolar type I cells.Lungs,AGER
Pulmonary alveolar type I cells.Lungs,HOPX
Pulmonary alveolar type I cells.Lungs,AQP5
Pulmonary alveolar type I cells.Lungs,EMP2
Pulmonary alveolar type I cells.Lungs,VEGFA
Pulmonary alveolar type I cells.Lungs,KRT7
Pulmonary alveolar type I cells.Lungs,IGFBP6
Pulmonary alveolar type I cells.Lungs,PXDC1
Pulmonary alveolar type I cells.Lungs,AQP3
Pulmonary alveolar type I cells.Lungs,CRLF1
Pulmonary alveolar type I cells.Lungs,EGFL6
Pulmonary alveolar type I cells.Lungs,FSTL3
Pulmonary alveolar type I cells.Lungs,MEX3B
Pulmonary alveolar type I cells.Lungs,RADIL
Pulmonary alveolar type I cells.Lungs,SMARCA1
Pulmonary alveolar type I cells.Lungs,P2RX7
Pulmonary alveolar type I cells.Lungs,PDPN
Pulmonary alveolar type II cells.Lungs,IRX1
Pulmonary alveolar type II cells.Lungs,EGFL6
Pulmonary alveolar type II cells.Lungs,CEBPA
Pulmonary alveolar type II cells.Lungs,NKX2-1
Pulmonary alveolar type II cells.Lungs,MUC1
Pulmonary alveolar type II cells.Lungs,CLDN18
Pulmonary alveolar type II cells.Lungs,AGER
Pulmonary alveolar type II cells.Lungs,LAMP3
Pulmonary alveolar type II cells.Lungs,SFTA2
Pulmonary alveolar type II cells.Lungs,SFTPD
Pulmonary alveolar type II cells.Lungs,SLC34A2
Pulmonary alveolar type II cells.Lungs,SFTPB
Pulmonary alveolar type II cells.Lungs,SFTPA1
Pulmonary alveolar type II cells.Lungs,SFTPC
Pulmonary alveolar type II cells.Lungs,SDC1
Pulmonary alveolar type II cells.Lungs,ADGRF5
Pulmonary alveolar type II cells.Lungs,ABCD3
Pulmonary alveolar type II cells.Lungs,SOAT1
Pulmonary alveolar type II cells.Lungs,ETV5
Pulmonary alveolar type II cells.Lungs,CD36
Pulmonary alveolar type II cells.Lungs,LPCAT1
Pulmonary alveolar type II cells.Lungs,NAPSA
Pulmonary alveolar type II cells.Lungs,ABCA3
Pulmonary alveolar type II cells.Lungs,S100G
Pulmonary alveolar type II cells.Lungs,PGC
Pulmonary alveolar type II cells.Lungs,CXCR2
Pulmonary alveolar type II cells.Lungs,CXCL2
Pulmonary alveolar type II cells.Lungs,GRK2
Pulmonary alveolar type II cells.Lungs,RUNX3
Pulmonary alveolar type II cells.Lungs,CTNND1
Pulmonary alveolar type II cells.Lungs,PPP1R14C
Pulmonary alveolar type II cells.Lungs,DDX3Y
Pulmonary alveolar type II cells.Lungs,PIGR
Pulmonary alveolar type II cells.Lungs,LRG1
Pulmonary alveolar type II cells.Lungs,NRN1
Pulmonary alveolar type II cells.Lungs,PPBP
Pulmonary alveolar type II cells.Lungs,IL1B
Pulmonary alveolar type II cells.Lungs,INMT
Pulmonary alveolar type II cells.Lungs,CRLF1
Pulmonary vascular smooth muscle cells.Smooth muscle,ANGPT1
Pulmonary vascular smooth muscle cells.Smooth muscle,PDGFRB
Purkinje fiber cells.Heart,GJA5
Purkinje fiber cells.Heart,B3GAT1
Purkinje fiber cells.Heart,GJC1
Purkinje fiber cells.Heart,KCNK3
Purkinje fiber cells.Heart,NEFM
Purkinje neurons.Brain,CALB1
Purkinje neurons.Brain,ABAT
Purkinje neurons.Brain,GRIN1
Purkinje neurons.Brain,GAD1
Purkinje neurons.Brain,HDAC6
Purkinje neurons.Brain,PRKG1
Purkinje neurons.Brain,ATP2B2
Purkinje neurons.Brain,PDE5A
Purkinje neurons.Brain,ITPR3
Purkinje neurons.Brain,PDE1B
Purkinje neurons.Brain,PDE1A
Purkinje neurons.Brain,OMP
Purkinje neurons.Brain,PDE9A
Purkinje neurons.Brain,CBLN1
Purkinje neurons.Brain,MRPS35
Purkinje neurons.Brain,PVALB
Purkinje neurons.Brain,SHANK2
Purkinje neurons.Brain,CACNA2D2
Purkinje neurons.Brain,NKAIN4
Purkinje neurons.Brain,CNTNAP2
Purkinje neurons.Brain,TH
Purkinje neurons.Brain,CERK
Purkinje neurons.Brain,CD3G
Purkinje neurons.Brain,KCNA2
Purkinje neurons.Brain,SLC22A15
Purkinje neurons.Brain,CACNG2
Purkinje neurons.Brain,SYT2
Purkinje neurons.Brain,CPLX1
Purkinje neurons.Brain,PKP4
Purkinje neurons.Brain,KCNMA1
Purkinje neurons.Brain,ADGRB1
Purkinje neurons.Brain,HCN1
Purkinje neurons.Brain,SLC24A2
Purkinje neurons.Brain,GABRA1
Purkinje neurons.Brain,CLSTN3
Purkinje neurons.Brain,SLC24A3
Purkinje neurons.Brain,DLG4
Purkinje neurons.Brain,CNPY1
Purkinje neurons.Brain,SLC12A5
Purkinje neurons.Brain,SLC32A1
Purkinje neurons.Brain,GRIA3
Purkinje neurons.Brain,CAMK2A
Purkinje neurons.Brain,PENK
Purkinje neurons.Brain,HIVEP2
Purkinje neurons.Brain,NRIP3
Purkinje neurons.Brain,TSHZ1
Purkinje neurons.Brain,PCBP3
Purkinje neurons.Brain,GPSM1
Purkinje neurons.Brain,PPM1E
Purkinje neurons.Brain,DLGAP1
Purkinje neurons.Brain,GNG4
Purkinje neurons.Brain,SHISA8
Purkinje neurons.Brain,SYNPR
Purkinje neurons.Brain,PRKCA
Purkinje neurons.Brain,PCP4L1
Purkinje neurons.Brain,PCP4
Purkinje neurons.Brain,SLC1A6
Purkinje neurons.Brain,GRID2
Purkinje neurons.Brain,GAD2
Pyramidal cells.Brain,CD3E
Pyramidal cells.Brain,DLG4
Pyramidal cells.Brain,CAMK2A
Pyramidal cells.Brain,GRM1
Pyramidal cells.Brain,GRM5
Pyramidal cells.Brain,TBR1
Pyramidal cells.Brain,POU3F1
Pyramidal cells.Brain,EMX1
Pyramidal cells.Brain,FEZF2
Pyramidal cells.Brain,NRGN
Pyramidal cells.Brain,GRIA3
Pyramidal cells.Brain,SPINK8
Pyramidal cells.Brain,PCP4
Pyramidal cells.Brain,SYNPR
Pyramidal cells.Brain,NR4A2
Pyramidal cells.Brain,AGER
Pyramidal cells.Brain,GRIN2D
Pyramidal cells.Brain,YWHAZ
Pyramidal cells.Brain,KCNN4
Pyramidal cells.Brain,DAB1
Pyramidal cells.Brain,CCM2
Pyramidal cells.Brain,MAP2
Pyramidal cells.Brain,CALB1
Pyramidal cells.Brain,ADRB2
Pyramidal cells.Brain,RTN4
Pyramidal cells.Brain,PDE2A
Pyramidal cells.Brain,KCNB1
Pyramidal cells.Brain,KCNB2
Pyramidal cells.Brain,KCNQ2
Pyramidal cells.Brain,KCNQ3
Pyramidal cells.Brain,SATB2
Pyramidal cells.Brain,OXTR
Pyramidal cells.Brain,CCK
Pyramidal cells.Brain,KCND2
Pyramidal cells.Brain,KCND3
Radial glia cells.Brain,PAX6
Radial glia cells.Brain,SLC1A3
Radial glia cells.Brain,PDGFD
Radial glia cells.Brain,GLI3
Radial glia cells.Brain,NOTCH3
Radial glia cells.Brain,VCAM1
Radial glia cells.Brain,HES5
Radial glia cells.Brain,OLIG2
Radial glia cells.Brain,GFAP
Radial glia cells.Brain,EMX2
Radial glia cells.Brain,CDH4
Radial glia cells.Brain,SPRY1
Radial glia cells.Brain,AXIN2
Radial glia cells.Brain,RIIAD1
Red pulp macrophages.Immune system,HMOX1
Red pulp macrophages.Immune system,TREML4
Red pulp macrophages.Immune system,CD86
Red pulp macrophages.Immune system,NR1H3
Red pulp macrophages.Immune system,SLC11A1
Red pulp macrophages.Immune system,ADGRE1
Red pulp macrophages.Immune system,MERTK
Red pulp macrophages.Immune system,CCR3
Red pulp macrophages.Immune system,SPIC
Red pulp macrophages.Immune system,SLC40A1
Red pulp macrophages.Immune system,VCAM1
Red pulp macrophages.Immune system,SIGLEC1
Reticulocytes.Blood,RUVBL1
Reticulocytes.Blood,TFRC
Reticulocytes.Blood,UCP3
Reticulocytes.Blood,FOLR1
Reticulocytes.Blood,UBE2O
Reticulocytes.Blood,CD36
Reticulocytes.Blood,ITGA4
Reticulocytes.Blood,SLC11A2
Retinal ganglion cells.Brain,PRKCA
Retinal ganglion cells.Brain,NGF
Retinal ganglion cells.Brain,POU4F2
Retinal ganglion cells.Brain,NHLH2
Retinal ganglion cells.Brain,RNU1-1
Retinal ganglion cells.Brain,ATF6B
Retinal ganglion cells.Brain,SNX16
Retinal ganglion cells.Brain,IRX5
Retinal ganglion cells.Brain,YDJC
Retinal ganglion cells.Brain,DPP10
Retinal ganglion cells.Brain,SHD
Retinal ganglion cells.Brain,SMIM18
Retinal ganglion cells.Brain,GALNT14
Retinal ganglion cells.Brain,CHRNB3
Retinal ganglion cells.Brain,THEM4
Retinal ganglion cells.Brain,SCAPER
Retinal ganglion cells.Brain,GALNTL6
Retinal ganglion cells.Brain,CCDC184
Retinal ganglion cells.Brain,NKAIN3
Retinal ganglion cells.Brain,LHFPL5
Retinal ganglion cells.Brain,SRRM3
Retinal ganglion cells.Brain,GALNT9
Retinal ganglion cells.Brain,MTUS2
Retinal ganglion cells.Brain,IGLON5
Retinal ganglion cells.Brain,DCTN1
Retinal ganglion cells.Brain,GGT7
Retinal ganglion cells.Brain,BTBD10
Retinal ganglion cells.Brain,EFNA3
Retinal ganglion cells.Brain,SLC29A4
Retinal ganglion cells.Brain,STOML1
Retinal ganglion cells.Brain,FBXO44
Retinal ganglion cells.Brain,NELL1
Retinal ganglion cells.Brain,RTN2
Retinal ganglion cells.Brain,BBC3
Retinal ganglion cells.Brain,EVC2
Retinal ganglion cells.Brain,SYT16
Retinal ganglion cells.Brain,CPNE5
Retinal ganglion cells.Brain,TTLL1
Retinal ganglion cells.Brain,GPHN
Retinal ganglion cells.Brain,SIX6
Retinal ganglion cells.Brain,ABLIM3
Retinal ganglion cells.Brain,POU6F2
Retinal ganglion cells.Brain,GRIP1
Retinal ganglion cells.Brain,TOX2
Retinal ganglion cells.Brain,NARF
Retinal ganglion cells.Brain,BARHL2
Retinal ganglion cells.Brain,DTX1
Retinal ganglion cells.Brain,MAB21L2
Retinal ganglion cells.Brain,KCTD8
Retinal ganglion cells.Brain,CPNE4
Retinal ganglion cells.Brain,KLHDC8A
